id,title,tags
36056,The Ring,"both jack sander and bob corby are boxers in love with mabel. jack and mabel wed, but their marriage is flat. the young wife looks to bob for comfort. drama, carlbrisson, lillianhall-davis, ianhunter, forresterharvey, gordonharker, alfredhitchcock"
2760,The Lodger: A Story of the London Fog,"a london landlady suspects her mysterious new lodger may be the avenger who is killing blonde women. crime, drama, thriller, ivornovello, junetripp, marieault, arthurchesney, malcolmkeen, alfredhitchcock"
64398,The Pleasure Garden,"patsy brand is a chorus girl at the pleasure garden music hall. she meets jill cheyne who is down on her luck and gets her a job as a dancer. jill meets adventurer hugh fielding and they get engaged, but when hugh travels out of the country, she begins to play around. drama, virginiavalli, carmelitageraghty, milesmander, johnstuart, frederick.martini, alfredhitchcock"
10220,Rounders,"a young man is a reformed gambler who must return to playing big stakes poker to help a friend pay off loan sharks. drama, crime, mattdamon, johnturturro, gretchenmol, goranvisnjic, edwardnorton, johndahl"
431,Cube,"seven strangers are taken out of their daily lives and placed mysteriously in a deadly cube where they all agree they must find their way out. thriller, science fiction, mystery, nicoledeboer, nickyguadagni, davidhewlett, andrewmiller, julianrichings, vincenzonatali"
31641,Digging to China,"harriet, a ten-year old girl, lives together with her big sister and her alcoholic mother out in the countryside. the family runs a motel. harriet is different from the others, as she owns a great creativity and has nobody to play with. her infinite world exists only in her mind. one day, ricky comes along. he is a grown-up, but retarded son of an elderly lady. soon, harriet and ricky share their experiences of life from a different point of view and become close friends. but his mother still plans to give ricky away into professional care in a home, because she won't live forever to be there for him drama, evanrachelwood, kevinbacon, marystuartmasterson, marianseldes, cathymoriarty, timothyhutton"
223318,Let's Talk About Sex,"woman interviews her friends, talking about sex. sin datos, pagetbrewster, randiingerman, troybyer"
69848,One Man's Hero,"one man's hero tells the little-known story of the ""st. patrick's battalion"" or ""san patricios,"" a group of mostly irish and other immigrants of the catholic faith who deserted to mexico after encountering religious and ethnic prejudice in the u.s. army during the mexican-american war. the plot centers around the personal story of john riley, an irishman who had been a sergeant in the american army who is commissioned as a captain in the mexican army and commands the battalion, as he leads his men in battle and struggles with authorities on both sides of the border western, action, drama, history, tomberenger, joaquimdealmeida, danielaromo, markmoses, stuartgraham, lancehool"
22796,Simon Birch,"simon birch tells the story of joe and simon's heart-warming journey of friendship. simon birch was born with a condition that makes him much smaller than all the other kids in town. now, due to his condition, simon thinks god made him this way for a reason and highly believes in god. together, joe and simon go on a journey of trust and friendship to find the answers to many things. their friendship is put to the test when some unfortunate events happen. comedy, drama, family, ashleyjudd, ianmichaelsmith, josephmazzello, oliverplatt, davidstrathairn, markstevenjohnson"
22256,Without Limits,"the film follows the life of famous 1970s runner steve prefontaine from his youth days in oregon to the university of oregon where he worked with the legendary coach bill bowerman, later to olympics in munich and his early death at 24 in a car crash. drama, billycrudup, donaldsutherland, monicapotter, jeremysisto, matthewlillard, roberttowne"
37550,Seven Beauties,"nominated for four academy awards including best director, seven beauties stars giancarlo giannini (swept away) as pasqualino frafuso, known in naples as ""pasqualino seven beauties."" a petty thief who lives off of the profits of his seven sisters while claiming to protect their honor at any cost, pasqualino is arrested for murder and later sent to fight in the army after committing sexual assault. the germans capture him and he gets sent to a concentration camp where he plots to make his escape by seducing a german officer. comedy, drama, foreign, giancarlogiannini, fernandorey, shirleystoler, elenafiore, pierodiiorio, linawertmüller"
37916,Swept Away,"stranded and alone on a desert island during a cruise, a spoiled rich woman and a deckhand fall in love and make a date to reunite after their rescue. he is stood up. drama, comedy, romance, foreign, mariangelamelato, giancarlogiannini, riccardosalvino, isadanieli, aldopuglisi, linawertmüller"
21873,My Bodyguard,"clifford peach (chris makepeace), an easygoing teenager, is finding less than easy to fit in at his new high school, where a tough-talking bully (matt dillon) terrorizes his classmates and extorts their lunch money. refusing to pay up, clifford enlist the aid of an overgrown misfit whose mere presence intimidates students and teachers alike. but their ""business relationship"" soon turns personal as clifford and the troubled loner forge a winning alliance against their intimidators - and a very special friendship with each other. ruth gordon, martin mull, joan cusack and john houseman round out ""a truly remarkable cast"" (variety) in this delightful coming-of-age comedy and triumphant tribute to the underdog. drama, family, chrismakepeace, adambaldwin, mattdillon, martinmull, ruthgordon, tonybill"
21500,Class,"naive midwestern prep student jonathan bonds with his more worldly roommate, skip, who takes the small-town boy under his wing. at skip's urging, the inexperienced jonathan is emboldened to seek out older women in the cocktail lounges of nearby chicago, where he meets and beds the alluring ellen, who unfortunately turns out to be skip's mother. the division between the friends is further deepened when a cheating scandal engulfs the school. comedy, drama, jacquelinebisset, roblowe, andrewmccarthy, cliffrobertson, stuartmargolin, lewisjohncarlino"
84116,"Grandview, U.S.A.","life in the small town of grandview, illinois is one that is just like any other city or town. tim pearson, soon to be graduating high school wants to go to florida to study oceanography. he meets michelle ""mike"" cody and is attracted to her. she runs the local demolition derby place. ernie ""slam"" webster is on of the drivers in the derby who's wife is cheating on him and wants to later on be with mike. tim falls for mike and a big love triangle is about to happen. drama, jamieleecurtis, c.thomashowell, patrickswayze, jenniferjasonleigh, williamwindom, randalkleiser"
12626,Broadcast News,"basket-case network news producer jane craig falls for new reporter tom grunnick, a pretty boy who represents the trend towards entertainment news she despises. aaron altman, a talented but plain correspondent, carries an unrequited torch for jane. sparks fly between the three as the network prepares for big changes, and both the news and jane must decide between style and substance. comedy, drama, romance, williamhurt, albertbrooks, hollyhunter, robertprosky, loischiles, jamesl.brooks"
37818,The Allnighter,"molly (hoffs), val (pfeiffer) and gina (cusack) are graduating college, but on their final night, frustrations are aired. molly is still looking for real love and val is beginning to doubt if that is what she has found. gina is too busy videotaping everything to really notice. when the final party at pacifica college kicks off, things do not go exactly as planned. comedy, romance, susannahoffs, joancusack, dedeepfeiffer, pamgrier, johnterlesky, tamarsimonhoffs"
3525,Working Girl,"witty, romantic look at life in the corporate jungle. tess mcgill is an ambitious secretary with a unique approach for climbing the ladder to success. when her classy, but villainous boss breaks a leg skiing, tess takes over her office, her apartment and even her wardrobe. she creates a deal with a handsome investment banker that will either take her to the top, or finish her off for good. comedy, drama, romance, harrisonford, melaniegriffith, sigourneyweaver, alecbaldwin, joancusack, mikenichols"
129628,Stars & Bars,"henderson dores (daniel day lewis), a new york based art dealer from england, travels to georgia to persuade patriarch, harry dean stanton, to sell a monet previously thought lost. comedy, danielday-lewis, harrydeanstanton, joancusack, kentbroadhurst, maurychaykin, pato'connor"
2321,Married to the Mob,"angela de marco is fed up with her gangster husband's line of work and wants no part of the crime world. when her husband is killed for having an affair with the mistress of mob boss tony ""the tiger"" russo, angela and her son depart for new york city to make a fresh start. unfortunately, tony has set his sights upon angela -- and so has an undercover fbi agent looking to use her to bust tony. comedy, crime, romance, michellepfeiffer, matthewmodine, oliverplatt, alecbaldwin, deanstockwell, jonathandemme"
2028,Say Anything...,"a budding romance between noble underachiever lloyd dobler and high school valedictorian diane court is threatened when diane's overly possessive, disapproving father interferes with their relationship. with a prized scholarship to study abroad hanging in the balance, diane must find a way to make both men happy. comedy, drama, romance, johncusack, ioneskye, johnmahoney, lilitaylor, amybrooks, cameroncrowe"
16384,My Blue Heaven,"fbi agent barney coopersmith is assigned to protect former mafia figure turned informant vincent antonelli. in the witness protection program one is supposed to keep a low profile, but that is something that antonelli has trouble doing. coopersmith certainly has his hands full keeping antonelli away from the mafia hitmen who want to stop him testifying, not to mention the nightclubs... action, comedy, stevemartin, rickmoranis, joancusack, melaniemayron, billirwin, herbertross"
91217,Men Don't Leave,"after her husband john dies unexpectedly, beth macauley is unprepared for life without him. she is unemployed with no job skills and $60,000 in debt from on-going renovations to their house located in suburban bingham. she doesn't know what to do but sell what material possessions she has, such as the family pick-up truck and the house, and move into an apartment in the city, namely baltimore. beth just wants to survive by finding a job she doesn't dislike, and keep her family together while trying to maintain her sanity and sense of self-worth drama, jessicalange, arlisshoward, joancusack, chriso'donnell, kathybates, paulbrickman"
77314,The Cabinet of Dr. Ramirez,"sin datos sin datos, mikhailbaryshnikov, joancusack, petergallagher, petersellars"
10699,Hero,"bernie laplante is having a rough time. he's divorced, his ex-wife hates him and has custody of their son, the cops are setting a trap for him, then to top it all, he loses a shoe whilst rescuing passengers of a crashed jet. being a thief who is down on his luck, bernie takes advantage of the crash, but then someone else claims credit for the rescue. drama, comedy, thriller, mystery, dustinhoffman, geenadavis, andygarcía, joancusack, kevinj.o'connor, stephenfrears"
11597,Toys,"leslie zevo is a fun-loving inventor who must save his late father's toy factory from his evil uncle, leland, a war-mongering general who rules the operation with an iron fist and builds weapons disguised as toys. fantasy, comedy, science fiction, robinwilliams, michaelgambon, joancusack, robinwright, jackwarden, barrylevinson"
218624,Choices,"a popular high school student seems to have it all; a spot on the football team, the love of playing music in the school orchestra and a girlfriend.  his world seems to come apart when the school doctor discovers he is partially deaf, causing him to be cut from the football team on the advice of the doctor.  the student's friends fight to keep him on the team; while he struggles with his problem by withdrawing from everything he loves and starts falling in with the wrong crowd. drama, paulcarafotes, victorfrench, leliagoldoni, valavery, demimoore, silvionarizzano"
47947,Young Doctors in Love,"an ""airplane!""-style spoof of hospital soap operas: a brilliant young trainee can't stand the sight of blood; a doctor romances the head nurse in order to get the key to the drugs cabinet; there's a mafioso on the loose disguised as a woman - in other words all the usual ingredients present and correct, though in this case the laughs are intentional. comedy, michaelmckean, seanyoung, héctorelizondo, harrydeanstanton, patrickmacnee, garrymarshall"
48311,Parasite,"paul dean has created a deadly parasite that is now attached to his stomach. he and his female companion, patricia welles, must find a way to destroy it while also trying to avoid ricus, his rednecks, and an evil government agent named merchant. horror, science fiction, robertglaudini, demimoore, lucabercovici, jamesdavidson, alfann, charlesband"
44772,No Small Affair,"the 16 years old amateur photographer charles accidentally takes a photo of laura - and falls in love with her, when he develops the picture. he finds out that she works as singer in a bar, but is about to be thrown out. although rejected at first by the 23 years old, he wants to help her and starts an ad campaign behind her back... with unexpected results. comedy, drama, music, romance, joncryer, demimoore, georgewendt, peterfrechette, e.g.daily, jerryschatzberg"
14347,Blame It on Rio,"matthew hollis is man on holiday in rio with his best friend. both men have teenage daughters with them. when matthew falls for his best friend's amorous daughter named jennifer, they embark on a secret, if slightly one-sided relationship. jennifer's father is furious when he finds out about the 'older man' in his daughter's life, and sets out to hunt him down with the aid of matthew! comedy, romance, michaelcaine, michellejohnson, josephbologna, demimoore, valerieharper, stanleydonen"
41090,Wisdom,"unable to find work after a past felony, graduate john wisdom and his girlfriend embark on a cross-country bank-robbing spree in order to aid american farmers. crime, drama, demimoore, emilioestevez, tomskerritt, veronicacartwright, williamallenyoung, emilioestevez"
18282,One Crazy Summer,"an aspiring teenage cartoonist and his friends come to the aid of a singer trying to save her family property from developers. drama, comedy, romance, family, johncusack, demimoore, bobcatgoldthwait, tomvillard, jeremypiven, savagesteveholland"
18169,About Last Night...,"a man and woman meet and try to have a romantic affair, despite their personal problems and the interference of their disapproving friends. comedy, drama, romance, demimoore, roblowe, jimbelushi, elizabethperkins, georgedicenzo, edwardzwick"
11082,The Seventh Sign,"abby is a pregnant woman with a curious new boarder in the apartment over her garage. turns out he's heaven-sent and is speeding along the apocalypse by bloodying rivers, egging on plagues and following scripture word for word. horror, thriller, mystery, fantasy, demimoore, michaelbiehn, jürgenprochnow, peterfriedman, mannyjacobs, carlschultz"
5971,We're No Angels,"two escaped cons only prayer to escape is to pass themselves off as priests and pass by the police blockade at the border into the safety of canada. comedy, crime, drama, robertdeniro, seanpenn, demimoore, hoytaxton, brunokirby, neiljordan"
11933,Nothing but Trouble,"while attempting to seduce gorgeous lawyer diane lightson, wealthy gadabout chris thorne agrees to drive her to atlantic city, n.j. but, when some reckless driving draws the attention of a deeply critical cop, they and the flamboyant ""brazillionaires"" who tagged along end up in the court of a grotesque and vengeful judge, who has a special vendetta against the wealthy and erudite. comedy, adventure, chevychase, danaykroyd, johncandy, demimoore, danielbaldwin, danaykroyd"
20096,The Butcher's Wife,"a clairvoyant woman thinks that she's met her future husband because she's seen him in a dream. they marry and he takes her back to his butcher shop in new york city, where her powers tend to influence everyone she meets while working in the shop. through her advice, she helps others and eventually finds the true man of her dreams. fantasy, comedy, science fiction, romance, demimoore, jeffdaniels, georgedzundza, marysteenburgen, francesmcdormand, terryhughes"
30815,Mortal Thoughts,"a loathsome man ends up dead, but it's not clear who's to blame. if ever a person got what he deserved, it's james urbanksi, an abusive drunk who steals from his wife, joyce, and promises her close friend cynthia kellogg that she'll be the next target of his rage. at a group outing, james bleeds to death after someone cuts his throat. but because he's such a terrible human being, police aren't sure which of his acquaintances decided to kill him. mystery, thriller, demimoore, brucewillis, glenneheadly, harveykeitel, frankvincent, alanrudolph"
881,A Few Good Men,"when cocky military lawyer lt. daniel kaffee and his co-counsel, lt. cmdr. joanne galloway, are assigned to a murder case, they uncover a hazing ritual that could implicate high-ranking officials such as shady col. nathan jessep. drama, tomcruise, jacknicholson, demimoore, kevinbacon, kevinpollak, robreiner"
4478,Indecent Proposal,"robert redford stars as billionaire john gage, who offers a down-on-his-luck yuppie husband (woody harrelson) $1 million for the opportunity to spend the night with the man's wife (demi moore). drama, robertredford, demimoore, woodyharrelson, seymourcassel, oliverplatt, adrianlyne"
22318,Permanent Midnight,"ben stiller plays comedy writer jerry stahl, whose $6000-a-week heroin habit had him taking his infant daughter along on his drug runs and doing smack during tv script conferences. departing detox, stahl explores memories with survivor kitty, who listens patiently to stahl's flashback. other women in stahl's life are his british wife sandra and his agent vola. drama, romance, benstiller, elizabethhurley, mariabello, owenwilson, jaypaulson, davidveloz"
53113,One True Thing,"a career woman reassesses her parents' lives after she is forced to care for her cancer-stricken mother. drama, romance, merylstreep, renéezellweger, williamhurt, tomeverettscott, laurengraham, carlfranklin"
2109,Rush Hour,"when hong kong inspector lee is summoned to los angeles to investigate a kidnapping, the fbi doesn't want any outside help and assigns cocky lapd detective james carter to distract lee from the case. not content to watch the action from the sidelines, lee and carter form an unlikely partnership and investigate the case themselves. action, comedy, crime, thriller, jackiechan, christucker, kenleung, tomwilkinson, tzima, brettratner"
122289,Lilian's Story,"for forty years lilian singer has been locked up in a 'loony bin' by her father. her release is eventually secured by her eccentric aunt kitty and her brother, john. lilian starts to carve out a place for herself. as she explores sydney and the people who live and work around her she sees others looking for love. lilian shows us it is never too late to change your life and that even unusual choices can bring contentment. drama, ruthcracknell, barryotto, tonicollette, johnflaus, jefftruman, jerzydomaradzki"
24746,Six-String Samurai,"in a post-apocalyptic world where the russians have taken over a nuked usa and elvis is king of lost vegas, buddy is a '50s rocker and wandering warrior rolled into one, too-cool package. armed with his six-string in one hand and his sword in the other, buddy is on his way to vegas to succeed elvis as king. along the way, he saves an orphan who decides to tag along. action, adventure, science fiction, jeffreyfalcon, justinmcguire, kimdeangelo, stephanegauger, cliffordhugo, lancemungia"
72987,A Soldier's Daughter Never Cries,"this fictionalized story, based on the family life of writer james jones, is an emotional slice-of-life story. jones is portrayed here portrayed as bill willis, a former war hero turned author who combats alcoholism and is starting to experience health problems. living in france with his wife, daughter, and an adopted son, the family travels an unconventional road which casts them as outsiders to others. preaching a sexual freedom, his daughter's sexual discovery begins at an early age and betrays her when the family moves to hanover in america. her overt sexuality clashes with the values of her teenage american peers and gives her a problematic reputation. meanwhile, her brooding brother copes with his own interior pain regarding his past, only comfortable communicating within the domestic space. drama, kriskristofferson, leeleesobieski, janebirkin, barbarahershey, dominiqueblanc, jamesivory"
193103,Somewhere in the City,"the film portrays life of new york city's lower east side inhabitants. introvert therapist betty is befriended with chinese immigrant lu lu, leftist radical che is also lu lu's friend. italian immigrant and wife of supervisor of building where they all live, marta, is having an affair with her neighbour frankie who likes scams. one of his scams goes terribly wrong. comedy, drama, bailing, sandrabernhard, ornellamuti, robertjohnburke, peterstormare, raminniami"
8195,Ronin,"a briefcase with undisclosed contents – sought by irish terrorists and the russian mob – makes its way into criminals' hands. an irish liaison assembles a squad of mercenaries, or 'ronin', and gives them the thorny task of recovering the case. action, thriller, crime, adventure, robertdeniro, jeanreno, nataschamcelhone, stellanskarsgård, seanbean, johnfrankenheimer"
9877,Urban Legend,"there's a campus killer on the loose who's making urban legends, like the one about eating pop rocks and soda at the same time will make your stomach explode and the one about a psycho with an axe stepping into the backseat of your car at the gas station when not looking, into reality. horror, thriller, aliciawitt, jaredleto, rebeccagayheart, michaelrosenbaum, lorettadevine, jamieblanks"
26618,Clay Pigeons,"clay is a young man in a small town who witnesses his friend, earl kill himself because of the ongoing affair that clay was having with the man's wife, amanda. feeling guilty, clay now resists the widow when she presses him to continue with their sexual affairs. clay inadvertently befriends a serial killer named lester long, who murders the widow in an attempt to ""help"" his ""fishing buddy."" comedy, crime, drama, thriller, joaquinphoenix, vincevaughn, janeanegarofalo, gregorysporleder, georginacates, daviddobkin"
21132,Monument Ave.,"bobby o'grady a low level member of a boston irish gang run by jackie o'hara. jackie demands absolute, total loyalty to him. when jackie kills one of bobby's buddies, teddy, bobby and others have to keep it an absolute secret, even from their and teddy's relatives. drama, thriller, crime, denisleary, ianhart, jasonbarry, lennyclarke, kevinchapman, teddemme"
11855,Pecker,"a baltimore sandwich shop employee becomes an overnight sensation when photographs he's taken of his weird family become the latest rage in the art world. the young man is called ""pecker"" because he pecks at his food like a bird. comedy, edwardfurlong, christinaricci, bessarmstrong, markjoy, marthaplimpton, johnwaters"
24016,The Sheltering Sky,"an american couple (john malkovich, debra winger) drift toward emptiness in postwar north africa. adventure, drama, romance, debrawinger, johnmalkovich, campbellscott, jillbennett, timothyspall, bernardobertolucci"
14785,Bandit Queen,"born a lower-caste girl in rural india's patriarchal society, ""married"" at 11, repeatedly raped and brutalized, phooland devi finds freedom only as an avenging warrior, the eponymous bandit queen. devi becomes a kind a bloody robin hood; this extraordinary biographical film offers both a vivid portrait of a driven woman and a savage critique of the society that made her. drama, foreign, seemabiswas, nirmalpandey, rajeshvivek, raghuviryadav, shekharkapur"
14794,If....,"the film is a caustic portrait of a traditional english boys’ boarding school, where social hierarchy reigns supreme and power remains in the hands of distanced and ineffectual teachers and callously vicious prefects in the upper sixth. but three lower sixth students, leader mick travis (malcolm mcdowell),  wallace (richard warwick) and johnny (david wood) decide on a shocking course of action to redress the balance of privilege once and for all. drama, malcolmmcdowell, richardwarwick, davidwood, christinenoonan, rupertwebster, lindsayanderson"
3486,The Fiendish Plot of Dr. Fu Manchu,"fu manchu's 168th birthday celebration is dampened when a hapless flunky spills fu's age-regressing elixir vitae. fu sends his lackeys to round up ingredients for a new batch of elixir, starting with the star of leningrad diamond, nabbed from a soviet exhibition in washington. the fbi sends agents capone and williams to england to confer with nayland smith, an expert on fu. comedy, horror, petersellers, helenmirren, davidtomlinson, sidcaesar, simonwilliams, piershaggard,richardquine,petersellers"
11071,Them!,"nuclear tests in the desert result in the growth of gigantic mutant ants who menace cities in the american south-west as a team of investigators and the army search for a way to control their spread in this cold war-era monster film. science fiction, mystery, horror, jameswhitmore, jamesarness, joanweldon, edmundgwenn, onslowstevens, gordondouglas"
1091,The Thing,"scientists in the antarctic are confronted by a shape-shifting alien that assumes the appearance of the people that it kills. horror, mystery, science fiction, kurtrussell, keithdavid, wilfordbrimley, donaldmoffat, richarddysart, johncarpenter"
10403,The Player,"a hollywood studio executive is being sent death threats by a writer whose script he rejected - but which one? comedy, drama, timrobbins, gretascacchi, fredward, whoopigoldberg, petergallagher, robertaltman"
11337,Stardust Memories,"while attending a retrospect of his work, a filmmaker recalls his life and his loves: the inspirations for his films. comedy, drama, romance, woodyallen, charlotterampling, jessicaharper, marie-christinebarrault, tonyroberts, woodyallen"
162,Edward Scissorhands,"a small suburban town receives a visit from a castaway unfinished science experiment named edward. fantasy, drama, romance, johnnydepp, winonaryder, diannewiest, alanarkin, anthonymichaelhall, timburton"
25723,Overnight Delivery,"a man suspects his girlfriend of being unfaithful. so he sends her a letter, but than finds out that he was wrong. he has 24 hours to stop the package, prevent a disaster, and fall in love. the only problem is the delivery man will not stop until the package has been delivered. comedy, romance, paulrudd, christinetaylor, reesewitherspoon, sarahsilverman, jimbelushi, jasonbloom"
73351,Shadrach,"in 1935, 99-year-old former slave shadrach asks to be buried on the soil where he was born to slavery, and that land is owned by the large dabney family, consisting of vernon, trixie and their seven children, and to bury a black man on that land is a violation of strict virginia law. drama, harveykeitel, andiemacdowell, martinsheen, johnfranklinsawyer, scottterra, susannastyron"
8916,Antz,"in this animated hit, a neurotic worker ant in love with a rebellious princess rises to unlikely stardom when he switches places with a soldier. signing up to march in a parade, he ends up under the command of a bloodthirsty general. but he's actually been enlisted to fight against a termite army. adventure, animation, comedy, family, woodyallen, danaykroyd, annebancroft, dannyglover, genehackman, ericdarnell,timjohnson"
28134,The Impostors,"in an attempt to resurrect the slapstick comedy of laurel and hardy or the marx brothers, stanley tucci and oliver platt team-up as two out-of-work actors who accidentally stow away on a ship to hide from a drunken, belligerent lead actor who has sworn to kill them for belittling his talents. comedy, oliverplatt, stanleytucci, tonyshalhoub, stevebuscemi, isabellarossellini, stanleytucci"
9429,A Night at the Roxbury,"despite being well into adulthood, brothers doug and steve butabi still live at home and work in the flower shop owned by their dad. they exist only to hit on women at discos, though they're routinely unsuccessful until a chance run-in with richard grieco gets them inside the swank roxbury club. mistaken for high rollers, they meet their dream women, vivica and cambi, and resolve to open a club of their own. comedy, willferrell, chriskattan, jennifercoolidge, michaelclarkeduncan, evamendes, johnfortenberry"
12159,What Dreams May Come,"chris neilson dies to find himself in a heaven more amazing than he could have ever dreamed of. there is one thing missing: his wife. after he dies, his wife, annie killed herself and went to hell. chris decides to risk eternity in hades for the small chance that he will be able to bring her back to heaven. drama, fantasy, romance, robinwilliams, cubagoodingjr., annabellasciorra, maxvonsydow, jessicabrooksgrant, vincentward"
27791,Strangeland,"a pierced and tattooed sadist, captain howdy, trolls the internet for naive teens, luring them to his home to torture and defile them. when howdy kidnaps and tortures the daughter of police detective mike gage, he is caught. deemed insane, he is sent to an asylum but is released soon after, seemingly better. however, gage knows it is only a matter of time before howdy strikes again, and he's ready to unleash his own form of retribution when the time comes. horror, kevingage, elizabethpeña, brettharrelson, robertenglund, lindacardellini, johnpieplow"
43106,The Battle of the Sexes,"angela barrows is a man-eating business woman sent by her american employer to investigate their export opportunities in edinburgh. en route she meets robert macpherson a businessman who asks for her help to bring his company into the 20th century. the staff, led by mr martin has other ideas though, and a battle between the old and new business methods soon breaks out. comedy, petersellers, robertmorley, constancecummings, jamesonclark, donaldpleasence, charlescrichton"
30197,The Producers,"broadway producer, max bialystock and his accountant, leo bloom plan to make money by charming little old ladies to invest in a production many times over what it will actually cost, and then put on a sure-fire flop, so nobody will ask for their money back – and what can be a more certain flop than a tasteless musical celebrating hitler. comedy, genewilder, zeromostel, dickshawn, kennethmars, leemeredith, melbrooks"
10156,History of the World: Part I,"an uproarious version of history that proves nothing is sacred – not even the roman empire, the french revolution and the spanish inquisition. comedy, melbrooks, domdeluise, madelinekahn, harveykorman, clorisleachman, melbrooks"
10377,My Cousin Vinny,"two carefree pals traveling through alabama are mistakenly arrested, and charged with murder. fortunately, one of them has a cousin who's a lawyer - vincent gambini, a former auto mechanic from brooklyn who just passed his bar exam after his sixth try. when he arrives with his leather-clad girlfriend , to try his first case, it's a real shock - for him and the deep south! comedy, drama, joepesci, ralphmacchio, marisatomei, mitchellwhitfield, fredgwynne, jonathanlynn"
3121,Nashville,"this movie tells the intersecting stories of various people connected to the music business in nashville. barbara jean is the reigning queen of nashville but is near collapse. linnea and delbert reese have a shaky marriage and 2 deaf children. opal is a british journalist touring the area. these and other stories come together in a dramatic climax. drama, music, davidarkin, barbarabaxley, nedbeatty, karenblack, roneeblakley, robertaltman"
4975,Love Is the Devil: Study for a Portrait of Francis Bacon,"biography of the british painter francis bacon. the movie focuses on his relationship with george dyer, his lover. dyer was a former small time crook. tv movie, drama, derekjacobi, danielcraig, tildaswinton, annelambton, adrianscarborough, johnmaybury"
37532,Slam,"slam tells the story of ray joshua, an original, gifted young mc trapped in a war-zone housing project known as dodge city. unable to find a job, ray copes with the despair and poverty of his neighborhood by using his wits and verbal talent. written by offline publicist young ray joshua lives in the washington, dc, district known as dodge city, which is dominated by gang wars. one day he is arrested when his drug dealer is gunned down while talking to him. he is put to prison where two rival gangs, thug life and the union, want to recruit him as a member. drama, saulwilliams, sonjasohn, bonzmalone, beausia, marclevin"
9713,Holy Man,"eddie murphy stars as an over-the-top television evangelist who finds a way to turn television home shopping into a religious experience, and takes america by storm. drama, comedy, eddiemurphy, jeffgoldblum, kellypreston, robertloggia, joncryer, stephenherek"
134368,One Tough Cop,"sin datos sin datos, stephenbaldwin, chrispenn, michaelmcglone, ginagershon, christopherbregman, brunobarreto"
85837,Detroit 9000,"after a fundraiser for a black politician is robbed, detroit police put two detectives, one white and one black, on the case, who try to work together under boiling political pressure. drama, action, crime, alexrocco, vonettamcgee, harirhodes, ellaedwards, scatmancrothers, arthurmarks"
1039,The Inheritors,"in a small farming valley in austria in the beginning of the 20th century a tyrannical farmer is found dead, and all the farmhands are relieved to be free of their tyrant. but the farmer was childless, so suddenly they all inherit the farm together. now conflicts begin, as nobody is the boss and nobody has to obey. drama, foreign, simonschwarz, sophierois, larsrudolph, tiloprückner, ulrichwildgruber, stefanruzowitzky"
9821,The Mighty,"this tells the story of a strong friendship between a young boy with morquio's syndrome and an older boy who is always bullied because of his size. adapted from the novel, freak the mighty, the film explores a building of trust and friendship. kevin, an intelligent guy helps out maxwell to improve his reading skills. in return, kevin wants maxwell to take him out places since he is not allowed out unauthorized. being the social outcasts of the town, kevin and maxwell come to realize that they are similar to each other and accept that they are ""freaks"" and nothing will stop them. comedy, drama, sharonstone, eldenhenson, kieranculkin, genarowlands, harrydeanstanton, peterchelsom"
4437,2010,"this is a sequel to 2001 a space odyssey. it is now 2010 and both the americans and the russians are racing to get to jupiter to investigate the black monolith (similar to the one found in lunar crater clavius) which was found by the u.s.s. discovery in orbit around jupiter's moons. the u.s.s. discovery's orbit is rapidly decaying and it will crash into io but the americans cannot get there in time to save u.s.s. discovery. the russians can get to jupiter in time but only the americans have the knowledge to access and awaken the u.s.s. discovery's h.a.l.9000 sentient computer. this forces a joint american-soviet space expedition against a backdrop of growing global tensions. the combined expedition is seeking answers to several mysteries. what is the significance of the black monolith? why did h.a.l.9000 act so bizarrely and terminate 4 of 5 of the u.s.s. discovery's crew? what happened to david bowman? along the way, curious data is detected  ... thriller, science fiction, royscheider, johnlithgow, helenmirren, bobbalaban, keirdullea, peterhyams"
1890,Children of a Lesser God,"james is a new speech teacher at a school for the deaf. he falls for sarah, a pupil who decided to stay on at the school rather than venture into the big bad world. she shuns him at first, refusing to read his lips and only using signs. will her feelings change over time? drama, romance, williamhurt, marleematlin, piperlaurie, philipbosco, allisongompf, randahaines"
1955,The Elephant Man,"a victorian surgeon rescues a heavily disfigured man being mistreated by his ""owner"" as a side-show freak. behind his monstrous façade, there is revealed a person of great intelligence and sensitivity. based on the true story of joseph merrick (called john merrick in the film), a severely deformed man in 19th century london. drama, history, anthonyhopkins, johnhurt, annebancroft, johngielgud, wendyhiller, davidlynch"
39437,Beloved,"after paul d. finds his old slave friend sethe in ohio and moves in with her and her daughter denver, a strange girl comes along by the name of ""beloved"". sethe and denver take her in and then strange things start to happen... drama, thriller, oprahwinfrey, dannyglover, thandienewton, lisagayhamilton, alberthall, jonathandemme"
11932,Bride of Chucky,"chucky hooks up with another murderous doll, the bridal gown-clad tiffany, for a route 66 murder spree with their unwitting hosts. horror, comedy, edgale, jennifertilly, braddourif, katherineheigl, nickstabile, ronnyyu"
